,DatumFileBegin,TijdFileBegin,FileDuur,RouteOms,OorzaakGronddetail,nr_accidents,weekday
2458,2016-09-22,0 days 16:24:00,8.05,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2466,2016-09-22,0 days 17:29:00,4.133,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2478,2016-09-22,0 days 17:29:00,3.067,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2481,2016-09-22,0 days 18:00:00,1.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2501,2016-09-06,0 days 18:54:00,1.517,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2509,2016-09-06,0 days 18:31:00,4.55,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2511,2016-09-06,0 days 17:49:00,8.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2512,2016-09-06,0 days 17:00:00,4.633,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2519,2016-09-08,0 days 09:40:00,6.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2521,2016-09-09,0 days 17:36:00,11.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2522,2016-09-13,0 days 06:19:00,29.867,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2542,2016-09-08,0 days 18:19:00,21.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2544,2016-09-12,0 days 17:24:00,12.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
2554,2016-09-07,0 days 17:29:00,22.6,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
2578,2016-09-02,0 days 17:47:00,3.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2607,2016-09-01,0 days 16:32:00,5.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2608,2016-09-01,0 days 17:05:00,11.617,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2612,2016-09-07,0 days 17:25:00,17.583,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
2625,2016-09-01,0 days 09:07:00,4.533,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2635,2016-09-06,0 days 16:14:00,6.533,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2660,2016-09-06,0 days 17:23:00,10.583,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2688,2016-09-02,0 days 18:10:00,7.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2710,2016-09-09,0 days 15:49:00,1.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2737,2016-09-09,0 days 16:15:00,42.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2759,2016-09-12,0 days 16:13:00,64.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
2772,2016-09-02,0 days 17:34:00,25.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2774,2016-09-02,0 days 17:22:00,12.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2788,2016-09-02,0 days 18:10:00,5.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2813,2016-09-01,0 days 07:51:00,5.533,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2825,2016-09-01,0 days 08:19:00,1.55,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2843,2016-09-01,0 days 18:07:00,7.583,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2844,2016-09-01,0 days 18:35:00,5.517,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2855,2016-09-06,0 days 16:14:00,31.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2869,2016-09-06,0 days 16:44:00,21.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2870,2016-09-06,0 days 08:30:00,7.55,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2879,2016-09-06,0 days 17:23:00,10.583,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2881,2016-09-06,0 days 16:29:00,18.533,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2911,2016-09-01,0 days 17:37:00,2.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2941,2016-09-02,0 days 17:53:00,2.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2942,2016-09-01,0 days 18:17:00,5.55,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
2951,2016-09-02,0 days 17:58:00,7.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2953,2016-09-02,0 days 17:41:00,5.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2958,2016-09-02,0 days 17:41:00,14.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
2983,2016-09-06,0 days 16:29:00,1.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
2992,2016-09-06,0 days 17:35:00,13.583,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3008,2016-09-12,0 days 17:06:00,21.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3022,2016-09-12,0 days 18:49:00,4.85,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3040,2016-09-13,0 days 06:42:00,7.9,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3042,2016-09-13,0 days 07:33:00,9.95,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3044,2016-09-15,0 days 06:49:00,2.85,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3051,2016-09-15,0 days 07:55:00,30.05,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3054,2016-09-13,0 days 09:09:00,15.933,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3064,2016-09-13,0 days 18:03:00,13.0,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3074,2016-09-12,0 days 17:27:00,49.917,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3078,2016-09-13,0 days 08:35:00,7.9,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3083,2016-09-12,0 days 17:56:00,6.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3088,2016-09-13,0 days 08:31:00,3.983,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3094,2016-09-13,0 days 16:50:00,8.117,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3095,2016-09-14,0 days 08:12:00,40.95,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
3107,2016-09-02,0 days 15:44:00,36.533,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3112,2016-09-06,0 days 07:51:00,2.583,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3113,2016-09-06,0 days 06:40:00,106.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3133,2016-09-06,0 days 09:14:00,8.5,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3138,2016-09-06,0 days 17:57:00,12.583,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3139,2016-09-06,0 days 07:22:00,22.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3146,2016-09-01,0 days 16:57:00,35.6,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3154,2016-09-01,0 days 16:22:00,19.6,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3163,2016-09-05,0 days 08:43:00,17.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3165,2016-09-06,0 days 08:50:00,17.533,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3166,2016-09-02,0 days 14:58:00,5.533,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3170,2016-09-06,0 days 17:49:00,20.583,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3173,2016-09-06,0 days 07:53:00,10.6,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3187,2016-09-06,0 days 07:49:00,2.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3201,2016-09-01,0 days 17:36:00,27.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3202,2016-09-06,0 days 17:40:00,7.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3204,2016-09-05,0 days 07:31:00,21.567,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3252,2016-09-05,0 days 08:28:00,12.567,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3265,2016-09-06,0 days 06:40:00,14.517,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3266,2016-09-01,0 days 16:41:00,12.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3271,2016-09-01,0 days 16:34:00,7.6,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3273,2016-09-02,0 days 16:41:00,4.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3276,2016-09-02,0 days 16:51:00,4.533,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3295,2016-09-02,0 days 17:34:00,31.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3298,2016-09-05,0 days 07:20:00,17.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3312,2016-09-05,0 days 08:16:00,2.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3336,2016-09-05,0 days 17:30:00,4.567,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3339,2016-09-05,0 days 17:21:00,11.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3351,2016-09-02,0 days 16:44:00,4.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3352,2016-09-05,0 days 17:34:00,4.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3391,2016-09-05,0 days 07:52:00,8.6,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3398,2016-09-02,0 days 15:50:00,7.533,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3402,2016-09-05,0 days 18:23:00,6.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3406,2016-09-02,0 days 16:22:00,27.6,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3420,2016-09-02,0 days 16:32:00,0.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3435,2016-09-05,0 days 17:11:00,1.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3437,2016-09-01,0 days 17:30:00,5.583,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3438,2016-09-05,0 days 07:14:00,2.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3441,2016-09-05,0 days 07:51:00,12.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3452,2016-09-02,0 days 17:47:00,11.6,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3471,2016-09-05,0 days 09:27:00,11.517,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3472,2016-09-02,0 days 18:10:00,22.533,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3480,2016-09-02,0 days 16:05:00,1.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3489,2016-09-02,0 days 17:17:00,6.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3491,2016-09-05,0 days 07:10:00,3.6,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3498,2016-09-30,0 days 16:20:00,6.117,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3499,2016-09-06,0 days 08:05:00,17.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3502,2016-09-02,0 days 17:04:00,21.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3530,2016-09-05,0 days 07:20:00,69.583,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3539,2016-09-06,0 days 07:31:00,21.583,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3545,2016-09-05,0 days 08:09:00,18.567,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3551,2016-09-05,0 days 08:14:00,12.6,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3591,2016-09-05,0 days 09:03:00,7.567,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3597,2016-09-05,0 days 08:42:00,19.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3603,2016-09-02,0 days 16:45:00,10.533,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
3607,2016-09-12,0 days 17:51:00,4.95,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3618,2016-09-12,0 days 18:38:00,4.867,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3636,2016-09-12,0 days 18:45:00,4.817,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3657,2016-09-15,0 days 07:49:00,38.0,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3713,2016-09-15,0 days 06:53:00,2.85,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3723,2016-09-13,0 days 17:46:00,61.9,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3732,2016-09-14,0 days 17:43:00,11.967,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
3733,2016-09-13,0 days 09:03:00,11.917,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3739,2016-09-12,0 days 17:33:00,3.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3751,2016-09-15,0 days 07:12:00,21.917,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3758,2016-09-13,0 days 08:03:00,8.967,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3767,2016-09-13,0 days 09:01:00,5.983,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3773,2016-09-13,0 days 09:17:00,36.833,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3783,2016-09-13,0 days 09:15:00,12.917,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3797,2016-09-15,0 days 17:44:00,10.033,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
3824,2016-09-13,0 days 07:53:00,9.017,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3825,2016-09-13,0 days 09:02:00,22.933,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3829,2016-09-12,0 days 17:21:00,8.067,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3847,2016-09-12,0 days 17:27:00,3.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3856,2016-09-12,0 days 17:27:00,2.967,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3865,2016-09-13,0 days 09:07:00,24.883,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3867,2016-09-13,0 days 07:31:00,31.917,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3879,2016-09-13,0 days 09:05:00,4.933,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3880,2016-09-13,0 days 17:42:00,25.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3885,2016-09-12,0 days 18:19:00,19.85,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3894,2016-09-13,0 days 08:48:00,63.867,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3898,2016-09-13,0 days 17:11:00,19.217,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3910,2016-09-13,0 days 17:01:00,6.1,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3911,2016-09-13,0 days 07:52:00,47.0,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3916,2016-09-13,0 days 08:43:00,12.983,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3917,2016-09-13,0 days 15:17:00,12.85,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3919,2016-09-13,0 days 16:24:00,22.05,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3926,2016-09-12,0 days 17:43:00,6.05,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3931,2016-09-13,0 days 17:25:00,10.05,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3934,2016-09-13,0 days 07:56:00,8.983,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3939,2016-09-13,0 days 09:47:00,7.883,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3947,2016-09-12,0 days 17:42:00,17.017,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
3953,2016-09-13,0 days 17:09:00,5.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3956,2016-09-13,0 days 08:37:00,5.9,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3980,2016-09-13,0 days 17:05:00,43.133,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3981,2016-09-13,0 days 08:13:00,51.933,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3983,2016-09-13,0 days 07:48:00,18.917,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
3994,2016-09-12,0 days 16:34:00,13.0,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4002,2016-09-13,0 days 17:10:00,83.933,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4004,2016-09-12,0 days 17:23:00,4.033,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4029,2016-09-13,0 days 16:57:00,13.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4042,2016-09-14,0 days 07:31:00,5.9,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
4051,2016-09-12,0 days 16:08:00,45.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4061,2016-09-13,0 days 16:16:00,33.1,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4065,2016-09-13,0 days 16:15:00,9.0,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4067,2016-09-12,0 days 16:01:00,18.933,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4070,2016-09-12,0 days 17:54:00,5.017,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4089,2016-09-13,0 days 15:35:00,17.917,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4091,2016-09-13,0 days 06:28:00,5.883,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4092,2016-09-13,0 days 16:57:00,6.117,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4101,2016-09-13,0 days 16:46:00,13.1,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4109,2016-09-13,0 days 16:41:00,6.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4118,2016-09-13,0 days 18:02:00,7.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4120,2016-09-13,0 days 15:28:00,7.867,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4127,2016-09-13,0 days 18:00:00,4.117,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4141,2016-09-12,0 days 18:05:00,31.9,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4149,2016-09-12,0 days 18:04:00,18.9,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4155,2016-09-13,0 days 16:47:00,35.15,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4171,2016-09-28,0 days 16:21:00,18.083,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
4179,2016-09-21,0 days 18:24:00,19.817,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
4184,2016-09-27,0 days 16:27:00,6.133,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4196,2016-09-28,0 days 18:15:00,5.983,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
4200,2016-09-28,0 days 17:07:00,29.133,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
4218,2016-09-30,0 days 18:26:00,5.067,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4221,2016-09-30,0 days 15:33:00,74.083,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4223,2016-09-30,0 days 15:30:00,17.983,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4227,2016-09-30,0 days 15:59:00,6.033,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4253,2016-09-29,0 days 17:16:00,2.283,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4266,2016-09-29,0 days 17:56:00,10.2,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4294,2016-09-05,0 days 16:15:00,26.533,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4297,2016-09-30,0 days 16:37:00,22.15,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4302,2016-09-30,0 days 15:02:00,25.917,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4303,2016-09-30,0 days 15:27:00,39.117,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4309,2016-09-29,0 days 17:38:00,6.333,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4322,2016-09-30,0 days 17:07:00,79.967,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4324,2016-09-30,0 days 17:01:00,16.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4353,2016-09-30,0 days 17:14:00,25.15,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4357,2016-09-29,0 days 08:53:00,9.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4368,2016-09-05,0 days 07:51:00,90.533,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4380,2016-09-30,0 days 18:25:00,22.967,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4404,2016-09-29,0 days 17:37:00,6.283,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4425,2016-09-29,0 days 18:56:00,5.0,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4426,2016-09-30,0 days 15:49:00,6.05,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4431,2016-09-29,0 days 17:13:00,9.283,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4438,2016-09-29,0 days 18:04:00,2.2,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4441,2016-09-29,0 days 18:14:00,5.15,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4447,2016-09-05,0 days 17:33:00,6.583,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
4456,2016-09-29,0 days 18:38:00,5.1,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4462,2016-09-30,0 days 18:37:00,28.917,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4467,2016-09-30,0 days 16:07:00,3.033,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4470,2016-09-29,0 days 17:32:00,21.333,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4473,2016-09-30,0 days 16:23:00,37.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4480,2016-09-30,0 days 15:49:00,3.0,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4497,2016-09-30,0 days 16:48:00,1.033,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4507,2016-09-30,0 days 16:44:00,4.15,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4510,2016-09-29,0 days 17:19:00,3.283,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4523,2016-09-30,0 days 18:25:00,1.967,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4539,2016-09-29,0 days 18:07:00,21.183,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4543,2016-09-30,0 days 17:33:00,1.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4545,2016-09-29,0 days 17:56:00,9.333,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4549,2016-09-29,0 days 18:20:00,13.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4562,2016-09-30,0 days 08:10:00,1.867,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4564,2016-09-30,0 days 16:50:00,86.9,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4606,2016-09-02,0 days 16:25:00,37.05,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4608,2016-09-06,0 days 08:13:00,39.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
4615,2016-09-29,0 days 08:53:00,21.067,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4620,2016-09-30,0 days 16:13:00,6.033,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4627,2016-09-29,0 days 08:34:00,6.167,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4632,2016-09-30,0 days 18:40:00,3.983,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4638,2016-09-30,0 days 18:17:00,12.983,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4647,2016-09-29,0 days 16:52:00,42.3,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4654,2016-09-30,0 days 17:45:00,10.1,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4673,2016-09-29,0 days 08:37:00,7.1,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4678,2016-09-30,0 days 18:11:00,10.017,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4681,2016-09-29,0 days 09:36:00,5.0,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4686,2016-09-29,0 days 17:14:00,1.283,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4687,2016-09-29,0 days 17:37:00,5.383,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4691,2016-09-30,0 days 16:59:00,5.167,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4695,2016-09-29,0 days 09:25:00,19.933,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4701,2016-09-30,0 days 17:40:00,14.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4705,2016-09-29,0 days 17:56:00,20.217,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4715,2016-09-29,0 days 08:21:00,8.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4719,2016-09-29,0 days 17:16:00,6.283,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4732,2016-09-30,0 days 17:50:00,21.083,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4739,2016-09-29,0 days 09:11:00,5.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4751,2016-09-30,0 days 17:17:00,7.2,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4774,2016-09-30,0 days 17:50:00,3.117,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4787,2016-09-30,0 days 16:59:00,86.0,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4798,2016-09-30,0 days 17:07:00,5.017,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4799,2016-09-29,0 days 17:50:00,3.333,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4807,2016-09-29,0 days 08:47:00,6.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4858,2016-09-29,0 days 17:48:00,9.3,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4865,2016-09-30,0 days 17:11:00,6.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4885,2016-09-29,0 days 17:48:00,23.317,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4902,2016-09-29,0 days 08:47:00,6.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4906,2016-09-30,0 days 15:33:00,0.917,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
4911,2016-09-29,0 days 08:46:00,7.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4913,2016-09-29,0 days 18:05:00,16.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4926,2016-09-29,0 days 08:25:00,6.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
